"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6330403N20Rik",2.76584084936146,-0.720769709678276,1.0904190506204,-0.661002491902715,0.508610715499981,0.638158708968459
"6330406I15Rik",1.0586233818196,-2.54408364017219,1.54505133466219,-1.64660136727977,0.0996400092419682,0.194312298940444
"6330407J23Rik",0.225063764907321,-1.25655461229782,3.53188000932107,-0.355775000561065,0.722009072400911,NA
"6330408A02Rik",202.610009473204,-0.524624132627244,0.232412211865011,-2.25730020129904,0.0239893228016995,0.0644066580957361
"6330409D20Rik",0.265125247827739,1.63841678010878,3.37200937204918,0.485887374361927,0.627047020534941,NA
"6330409N04Rik",652.56797245944,0.251103650305332,0.405158226469637,0.619766880937688,0.535411276141025,0.660474640539463
"6330416G13Rik",809.344826397857,0.126430401545392,0.259959802068313,0.486345967874556,0.626721892793405,0.735985779903925
"6330418K02Rik",16.8389882347002,-0.57884442161156,0.427635635126431,-1.35359257756998,0.17586639625118,0.297623013447469
"6330439K17Rik",3.07226091840944,-2.77467926292431,1.16714286701309,-2.3773261537597,0.0174386610311938,0.0498408183020572
"6330444E15Rik",0.355962567541257,-1.88239330946562,3.08046998746009,-0.611073413189684,0.541150980033819,NA
"6330503K22Rik",166.519624164894,-2.57464957145881,0.778947080564089,-3.30529459022342,0.000948766202693966,0.00457313952305601
"6330512M04Rik",0,NA,NA,NA,NA,NA
"6330527O06Rik",0,NA,NA,NA,NA,NA
"6330545A04Rik",13.5779552407531,-0.626854140127202,0.460213840862892,-1.36209319335521,0.173168476150416,0.294762425358706
"6330549D23Rik",226.798111704291,0.36965396044633,0.200565918016113,1.8430547128981,0.0653210225415074,0.140440198464241
"6330577E15Rik",1538.86439142663,0.125853482159789,0.275365198367665,0.457042076870408,0.647640802261926,0.751868955099195
"6330578E17Rik",6740.0343906877,0.991251436846448,0.186434785995057,5.31688027830134,1.05561473696786e-07,1.43741665490029e-06
"6430503K07Rik",12.244627296857,-1.78816472986756,0.614477249407184,-2.91005847912627,0.00361361135496963,0.0139881492990889
"6430527G18Rik",951.282668674549,0.299090650949989,0.260786944173413,1.14687739410415,0.251432296777463,0.387023055691808
"6430531B16Rik",0.641443238276068,1.91483603585455,2.24471083661975,0.853043521070199,0.393635169982933,0.533045877088568
"6430548M08Rik",636.827907514641,0.543092631698638,0.302193318534213,1.79716955468409,0.072308706279547,0.152082206682024
"6430550D23Rik",49.5185371748958,-1.88708221422277,0.458867002771037,-4.11248183640779,3.91428275777507e-05,0.000295182788016062
"6430562O15Rik",79.1770066678205,1.60670599444131,0.320612042185976,5.01137132431639,5.40435157694878e-07,6.47468510624512e-06
"6430571L13Rik",3.77391593519959,0.967335568079903,0.97413382997538,0.993021223895233,0.320699611564416,0.461405355037051
"6430573F11Rik",67.2711245854987,-1.1460526399916,0.25939475396921,-4.41817971433468,9.95356432724908e-06,8.81475810645131e-05
"6430590A07Rik",14.4144162397582,-4.12264866851216,0.936926693125163,-4.40018274509916,1.08159752507794e-05,9.45541590418065e-05
"6430598A04Rik",110.462022176235,0.0878565031288509,0.279295033011258,0.314565218656464,0.753091790905058,0.831635728171808
"6430628N08Rik",0,NA,NA,NA,NA,NA
"6430704M03Rik",0.377057244726754,-0.579641501056081,3.08822542418191,-0.187694038303448,0.851116503958673,NA
"6430710C18Rik",33.3146975599811,-1.1717529047837,0.391800556350146,-2.99068718967444,0.00278350468800805,0.0112360628950764
"6530401F13Rik",0,NA,NA,NA,NA,NA
"6530401N04Rik",428.901457264396,0.369768833884653,0.19931119253116,1.85523366344237,0.0635628664556019,0.137482575577695
"6530402F18Rik",130.075103149777,5.14697031953742,0.425787933905065,12.0881075053785,1.22066135011883e-33,1.31369367561659e-31
"6530403G13Rik",0,NA,NA,NA,NA,NA
"6530409C15Rik",13.527338895659,-1.79838434786486,0.76995380589433,-2.33570421250918,0.0195066628000864,0.0544181629516206
"6530411M01Rik",0,NA,NA,NA,NA,NA
"6530418L21Rik",80.1303467688746,0.372548194520901,0.241164412178894,1.54478926287245,0.122397245256198,0.227423441756273
"6720401G13Rik",301.184576357771,-1.22074601289108,0.428419783992339,-2.84941559307845,0.00437996258764058,0.0162925468396441
"6720416L17Rik",0.714373301989531,-1.87458583182438,1.91525953873539,-0.978763344555451,0.327696925150555,0.468394892113222
"6720456B07Rik",2639.82327060461,0.279080056078514,0.23441941169858,1.19051598183072,0.233843652291,0.367855906668154
"6720456H20Rik",554.473301429638,-0.761031082473553,0.262330325180861,-2.90104120424837,0.00371924969430866,0.0143156167764974
"6720463M24Rik",925.455697737786,0.18769600740796,0.219060056967389,0.856824425257507,0.391541924714178,0.531041803053071
"6720483E21Rik",2.60249316950937,-2.48186996980306,1.13992771790664,-2.17721696807298,0.0294643828724416,0.0756832563831094
"6720489N17Rik",2.64372886654658,-1.57550102894277,1.3268057066343,-1.18743914128869,0.235054448614858,0.369130436246036
"6820408C15Rik",0,NA,NA,NA,NA,NA
"6820431F20Rik",44.3844140509495,-1.6075504440948,0.602968524689079,-2.66606029713365,0.00767459267146184,0.0256030325391728
"7330404K18Rik",0,NA,NA,NA,NA,NA
"7420426K07Rik",0,NA,NA,NA,NA,NA
"7420461P10Rik",0,NA,NA,NA,NA,NA
"7530420F21Rik",0,NA,NA,NA,NA,NA
"7530422B04Rik",11.0164913566047,-0.501910529190977,0.528548625629287,-0.949601427103144,0.342314813066575,0.481627511197665
"7SK",282.169466976346,-2.03961657172182,0.282298567133996,-7.22503338372842,5.00978754303035e-13,1.41214987199589e-11
"8030411F24Rik",0,NA,NA,NA,NA,NA
"8030423F21Rik",0.229590325925834,-1.26892796614554,3.53126427821626,-0.359340979935525,0.719340021176661,NA
"8030423J24Rik",0.117058443472173,-0.543775656091418,3.5338115409304,-0.153877944478117,0.877705974719893,NA
"8030443G20Rik",0,NA,NA,NA,NA,NA
"8030451A03Rik",0,NA,NA,NA,NA,NA
"8030453O22Rik",0,NA,NA,NA,NA,NA
"8030462N17Rik",431.342897397562,0.147877061455593,0.260155984434934,0.568416912556464,0.569751909117676,0.68936466986831
"8030474K03Rik",0.860060330769143,-0.207174378340779,2.15859341349391,-0.0959765637408508,0.923539186045213,0.952078036312116
"8430403D17Rik",0.366534644803547,-0.540941101125798,2.61201092374951,-0.207097564641607,0.83593366400521,NA
"8430406I07Rik",931.897886319093,0.186645368847875,0.198818193150018,0.938774092504915,0.347846743134456,0.487072376504576
"8430408G22Rik",14.4602689405604,-2.27546436400372,0.552537851601183,-4.11820539970198,3.81834296059973e-05,0.000289173572091169
"8430410A17Rik",552.919530575152,0.291402260792277,0.275001456406914,1.05963897282455,0.28930887619352,0.427743308181494
"8430410K20Rik",820.814190442023,-0.966936075923444,0.608114842463653,-1.59005504948062,0.111822396965913,0.21261711899451
"8430419K02Rik",0,NA,NA,NA,NA,NA
"8430419L09Rik",3150.60759834122,-0.755613379860957,0.332557600767763,-2.27212783023603,0.0230787906381784,0.062538288343379
"8430423G03Rik",0.499242134772085,0.170949928097692,2.47786418387668,0.0689908386464655,0.94499691182569,NA
"8430427H17Rik",1711.93000951364,0.491878833893328,0.313107909612216,1.57095627032393,0.116192806667792,0.218667928691441
"8430429K09Rik",161.820146859987,-0.0308496763111171,0.223525772153798,-0.138013957020987,0.890229387001137,0.93278215582974
"8430432A02Rik",6.32145977545295,-0.618535205089549,0.622048215715632,-0.994352510726131,0.320051279411446,0.46068486072592
"8430436N08Rik",0,NA,NA,NA,NA,NA
"8430437L04Rik",0,NA,NA,NA,NA,NA
"9030025P20Rik",7.2435342685318,-0.383108592327436,0.69003036766024,-0.555205408751043,0.578754169780333,0.696971057032847
"9030204H09Rik",0.360489128559769,-1.89805372368059,3.07104633894427,-0.61804789449484,0.536543767823358,NA
"9030224M15Rik",1.87693510840599,-3.45786801669959,1.41504118851097,-2.44365184898841,0.0145394495889757,0.0431741192861104
"9030407P20Rik",75.299206929149,-0.803889361786596,0.262009848166223,-3.06816467935433,0.00215377892477238,0.00911921198888401
"9030418K01Rik",10.9275453582677,-2.73964585829198,0.691469007613437,-3.96206601905081,7.43039864367437e-05,0.000514870538224886
"9030425E11Rik",17.0497013515294,-1.21767220664471,0.542571016987255,-2.24426327341646,0.0248154670909934,0.0661132633029837
"9030612E09Rik",0.360489128559769,-1.89805372368059,3.07104633894427,-0.61804789449484,0.536543767823358,NA
"9030617O03Rik",3604.68504001067,-0.12124862031621,0.245074511453641,-0.49474186277893,0.620782347175753,0.731638874295119
"9030619P08Rik",0.38743435823112,0.914215542984463,2.57801465083043,0.354619995154014,0.722874294531138,NA
"9030622O22Rik",9.17894177448143,-5.10110117338026,1.21396092914317,-4.20203076632844,2.64531170483114e-05,0.000209611242368255
"9030624G23Rik",0,NA,NA,NA,NA,NA
"9030624J02Rik",1285.13715043383,-0.177291657172806,0.287622221557026,-0.616404588675546,0.537627525592098,0.662479250598608
"9030625A04Rik",240.581672695006,0.181326684029727,0.257924946048398,0.70302111838264,0.482042588703087,0.614572431389464
"9130008F23Rik",262.591383991843,-0.0934331368347602,0.222802650705709,-0.419353793766898,0.674957587762435,0.773462497099598
"9130011E15Rik",724.949689205267,0.217959127018982,0.263214114003651,0.828067779891011,0.407632115378983,0.546022372959304
"9130011J15Rik",3027.99440797984,0.414447006096773,0.255830701875408,1.62000496054071,0.105231211328368,0.202766472242979
"9130014G24Rik",1.29256045337175,-3.74509445842103,1.83747134221254,-2.03817843162195,0.0415320916737094,0.0988807416938496
"9130015L21Rik",0,NA,NA,NA,NA,NA
"9130017K11Rik",158.316803233474,-2.25624613178958,0.337390096170961,-6.68735139945039,2.27245767000247e-11,5.52143445865779e-10
"9130017N09Rik",14587.1466005651,2.29654426686881,0.29403047973511,7.81056531600994,5.69320458460148e-15,2.02331817410585e-13
"9130019O22Rik",208.423542696307,0.0194477689371027,0.250304323105128,0.0776964963922522,0.938069481156732,0.95987019798366
"9130019P16Rik",5.80897320019445,-2.4171885443713,0.811615959782436,-2.97824175983338,0.00289907213647234,0.0116458087574149
"9130020K20Rik",26.2536636536586,-3.09732131319493,0.865790133721451,-3.57745046121237,0.000346961949394927,0.00195425138202956
"9130023H24Rik",171.616859931495,-0.854104030662442,0.295561910288346,-2.8897635349196,0.0038553170760774,0.014690925181476
"9130024F11Rik",3.72366194917245,-1.35982103521302,0.844069495745711,-1.61102971031036,0.107173246994079,0.205655604109017
"9130204K15Rik",0.374956369331358,0.887414015173859,2.59524438947096,0.341938515992614,0.732397163205196,NA
"9130204L05Rik",0.240736041832616,0.17756328449748,3.47802123245208,0.0510529616210233,0.959283318266871,NA
"9130206I24Rik",24.1628625962937,-2.37440138611958,0.518399693782643,-4.58025229296361,4.64415363770966e-06,4.5390704281545e-05
"9130208D14Rik",4074.18111569911,-4.62894876485444,0.735784610244883,-6.29117366740497,3.15074595656094e-10,6.60997353816402e-09
"9130213A22Rik",8.37018550267416,0.928683904913337,0.540200150242092,1.71914780937611,0.0855874612102447,0.172816996882971
"9130219A07Rik",679.854353127392,-0.275262887306974,0.321337637076879,-0.856615769665096,0.391657267563746,0.531160422171565
"9130221H12Rik",194.639408300415,0.0938583492628903,0.344923683208971,0.272113379950273,0.785534841886324,0.856399745741035
"9130230L23Rik",253.667449842526,-0.531118756764478,0.23179408628168,-2.29133868462483,0.0219438328602973,0.0600065110181944
"9130401M01Rik",683.001533086209,0.642022284673948,0.239961587840447,2.67552107173434,0.00746131826698342,0.0250450487520295
"9130404H23Rik",900.276539813552,0.719797903148286,0.242251530730788,2.9712831988178,0.00296558175393334,0.011865441468321
"9130409I23Rik",9.52140048201004,-6.62838532715738,1.15347406092076,-5.74645373634696,9.11345508009683e-09,1.50696359219414e-07
"9130409J20Rik",1590.61060076297,0.912140054432832,0.175814381862666,5.18808555232606,2.1246699620286e-07,2.74392122757172e-06
"9130410C08Rik",0,NA,NA,NA,NA,NA
"9230009I02Rik",0,NA,NA,NA,NA,NA
"9230019H11Rik",0,NA,NA,NA,NA,NA
"9230020A06Rik",0,NA,NA,NA,NA,NA
"9230102O04Rik",0,NA,NA,NA,NA,NA
"9230104L09Rik",0,NA,NA,NA,NA,NA
"9230105E05Rik",1.65322939732372,-3.25611643709971,1.43307814042554,-2.27211367283352,0.0230796454960341,0.062538288343379
"9230106D20Rik",0.111192742620591,-0.543775656091419,3.5338115409304,-0.153877944478118,0.877705974719893,NA
"9230107M04Rik",0,NA,NA,NA,NA,NA
"9230109A22Rik",0,NA,NA,NA,NA,NA
"9230110C19Rik",39.2989715907575,-1.86227230112943,0.485343687026068,-3.83701766585337,0.000124537516501708,0.000810216923442978
"9230110F15Rik",0,NA,NA,NA,NA,NA
"9230111E07Rik",64.4783094616872,-0.19080908163467,0.360801939450821,-0.52884716175612,0.596911478465472,0.712218399830177
"9230112D13Rik",2.03483426966734,-1.11002247254596,1.19726225035557,-0.927133944310275,0.35385699400093,0.493206263039832
"9230112E08Rik",58.1364018156779,-0.390453571357985,0.268782913062386,-1.4526725933183,0.146314679921513,0.259631889876562
"9230113P08Rik",0,NA,NA,NA,NA,NA
"9230114K14Rik",11.684108051465,-1.80658465899849,0.641659261594646,-2.81548910321778,0.00487030485632628,0.0177722392039785
"9230115E21Rik",28.4838038765726,0.893114687717628,0.404352584119685,2.20875226916634,0.0271918766351442,0.0709073316937524
"9230116N13Rik",5.73253014865947,-0.26359701033521,0.720549619620815,-0.365827700351748,0.714493648628126,0.804396543304797
"9230117E06Rik",0.695520470718884,-1.85348266851391,2.26485024657568,-0.818368751451124,0.413146659276971,0.550313314633034
"9330020H09Rik",31.4598173467679,-0.939990589937948,0.383903811388975,-2.44850549031289,0.0143450243720018,0.0427366858402038
"9330101J02Rik",1.64607570052143,2.62109319451471,1.42430010725016,1.84026749782049,0.0657289746573007,0.141153839594246
"9330104G04Rik",8.73345180421697,-1.92464002361487,0.583090614553644,-3.30075630712763,0.000964245951503031,0.00463602249625978
"9330111N05Rik",1.72496054257854,-4.16656324837747,1.44508897262233,-2.88325724388901,0.00393585879552391,0.0149439447498588
"9330132A10Rik",0,NA,NA,NA,NA,NA
"9330133O14Rik",158.257626487307,-1.14392758050944,0.254769910336019,-4.49004193234869,7.12091539063485e-06,6.5783859008828e-05
"9330136K24Rik",9.87249117656472,-0.360309486388914,0.489016336674766,-0.736804600105922,0.461241185360158,0.595713834153207
"9330151L19Rik",146.932091326431,-1.12832915544438,0.412654947595682,-2.73431631443788,0.00625099618287048,0.0217052909747539
"9330154J02Rik",5.08048349625186,-1.14043513990265,0.853327166937162,-1.33645708714045,0.181399917808132,0.304479879428447
"9330154K18Rik",0.836368234631534,-2.14448867657357,2.12901678571803,-1.00726715306301,0.313806410007121,0.454025391479997
"9330158H04Rik",0.133626559639158,0.898896864307855,3.5338115409304,0.254370345983756,0.799209458142166,NA
"9330159F19Rik",0.111192742620591,-0.543775656091419,3.5338115409304,-0.153877944478118,0.877705974719893,NA
"9330159M07Rik",9.1994701568353,-0.17612101550439,0.580286670984429,-0.303506911860665,0.761503580841835,0.838587218837791
"9330160F10Rik",12.1790473737994,-0.862189638529395,0.497816229036434,-1.73194361340577,0.0832836024382661,0.169548930516889
"9330161L09Rik",2.38661951208483,1.28759405335472,0.99690194616554,1.29159548570177,0.196497268210981,0.323107776205015
"9330162012Rik",447.242439083873,-1.04162169665889,0.196787714681781,-5.29312359942421,1.20244590512197e-07,1.62449588983464e-06
"9330171B17Rik",0.111192742620591,-0.543775656091419,3.5338115409304,-0.153877944478118,0.877705974719893,NA
"9330175E14Rik",241.358514009287,9.02694660166594,0.761855074984869,11.8486401128787,2.18711179107906e-32,2.19275223727711e-30
"9330179D12Rik",19.578002631374,0.227273129614523,0.47492527870206,0.47854502551569,0.63226233553551,0.740342176985993
"9330182L06Rik",27.9822477785912,-0.822099054769658,0.594987525407412,-1.38170805212552,0.167061361008331,0.287267725749025
"9330185C12Rik",0,NA,NA,NA,NA,NA
"9330188P03Rik",0,NA,NA,NA,NA,NA
"9330198N18Rik",0.111192742620591,-0.543775656091419,3.5338115409304,-0.153877944478118,0.877705974719893,NA
"9430002A10Rik",2.11507628168964,-2.84814270857127,1.42322149660301,-2.00119427325213,0.0453714578834835,0.10613789773087
"9430007A20Rik",0,NA,NA,NA,NA,NA
"9430008C03Rik",1340.10026079406,0.025958958350871,0.224521924074395,0.115618812986252,0.90795465229373,0.943209258414313
"9430015G10Rik",923.820244015954,0.40664617295517,0.203727460377298,1.99603024649732,0.0459306306141877,0.107156470614778
"9430016H08Rik",573.376610412956,0.71569800073317,0.213352075722675,3.35453966552201,0.000794971549094172,0.00393949350642427
"9430020K01Rik",18.2793694107711,2.79698942084535,0.500262849933405,5.59103963290036,2.25714048627e-08,3.47866255040108e-07
"9430021M05Rik",0.112531882453661,-0.543775656091418,3.5338115409304,-0.153877944478117,0.877705974719893,NA
"9430023L20Rik",796.803928608602,0.0471423704029774,0.303689355836847,0.155232211787838,0.8766382547412,0.924593439707941
"9430024E24Rik",0.112531882453661,-0.543775656091418,3.5338115409304,-0.153877944478117,0.877705974719893,NA
"9430025C20Rik",1.30069856348529,-2.00098187192014,1.46487108880764,-1.36597813091449,0.171945827590733,0.293336563655372
"9430029A11Rik",0,NA,NA,NA,NA,NA
"9430031J16Rik",0.111192742620591,-0.543775656091419,3.5338115409304,-0.153877944478118,0.877705974719893,NA
"9430037G07Rik",4.68752538563598,-1.58735481198148,0.92542431945461,-1.71527242002563,0.0862952926544126,0.173840844942249
"9430038I01Rik",230.620663387127,0.0710831914285819,0.213548624665419,0.332866538194534,0.739235029074768,0.821952373852747
"9430041J12Rik",0,NA,NA,NA,NA,NA
"9430065F17Rik",8.63510286080448,-2.04479294622802,0.68789717252056,-2.97252704024874,0.00295359192225329,0.0118287624948047
"9430070O13Rik",2.59083709686018,-3.14271956698306,1.55412986515043,-2.02217307411365,0.043158474921087,0.101946594483491
"9430073C21Rik",0,NA,NA,NA,NA,NA
"9430076C15Rik",0.112531882453661,-0.543775656091418,3.5338115409304,-0.153877944478117,0.877705974719893,NA
"9430076G02Rik",0,NA,NA,NA,NA,NA
"9430091E24Rik",50.0211446192921,-1.23374432884197,0.401263993370439,-3.07464499487998,0.00210753250513694,0.00896124702909678
"9430093N23Rik",0,NA,NA,NA,NA,NA
"9430097D07Rik",0.508390317281402,1.46896807398641,2.39051057732579,0.614499717307132,0.538885159821401,NA
"9530002B09Rik",0,NA,NA,NA,NA,NA
"9530003J23Rik",0.255341902182956,0.177563785870043,3.41156070890461,0.0520476699730356,0.958490709715789,NA
"9530008L14Rik",564.30184414734,-1.86983654113786,0.305781311346897,-6.11494709373066,9.65890028091137e-10,1.88323839765692e-08
"9530026F06Rik",0,NA,NA,NA,NA,NA
"9530026P05Rik",0,NA,NA,NA,NA,NA
"9530027J09Rik",7.81324713172931,-1.85411846534999,0.725942313859275,-2.55408512488145,0.0106467224021211,0.0334007600523724
"9530034E10Rik",2.45926992647271,-0.105415017794144,0.926511607543499,-0.113776251625854,0.909415164781457,0.943955983280351
"9530036M11Rik",0.462498411090222,-2.26551891562926,2.07672738233084,-1.09090819281563,0.27531328174172,NA
"9530036O11Rik",3.26952622490271,-4.30474003784169,1.25772718220496,-3.42263417595453,0.000620174810428807,0.00318944653451899
"9530046B11Rik",7.66468893800861,-0.828411267699828,0.631035762024608,-1.31278022190369,0.189257016411909,0.31425705244338
"9530048J24Rik",0.234247224997459,-1.2689176684161,3.50900961368704,-0.361617039596197,0.717638229488661,NA
"9530051G07Rik",0,NA,NA,NA,NA,NA
"9530052C20Rik",7.47507534705349,-2.26393283357097,0.834493323856535,-2.71294301446105,0.00666885736950295,0.0228234035270682
"9530052E02Rik",1.91835323046591,-0.582366388076827,1.1972008059835,-0.486440023399762,0.62665521947323,0.735952853005274
"9530053A07Rik",11.903511225486,-0.770463956891098,0.59924772831215,-1.28571861100116,0.198541283620113,0.325586510991694
"9530056K15Rik",54.0531151818118,-1.18948549684619,0.411586689700654,-2.88999991158922,0.00385241934782825,0.014685758686568
"9530059O14Rik",0,NA,NA,NA,NA,NA
"9530068E07Rik",3467.72957908373,0.520210848146756,0.20525453977424,2.53446695366123,0.0112618548784185,0.0350534433952603
"9530072K05Rik",0,NA,NA,NA,NA,NA
"9530077C05Rik",8.27530250134921,-1.95816982495254,0.779426502299189,-2.5123213275097,0.0119939823361493,0.0368208492379223
"9530080O11Rik",10.3387226179422,-2.22816243117881,0.70248423969174,-3.17183262667439,0.00151480283318206,0.00677836015252173
"9530082P21Rik",344.620604477386,2.79958104247521,0.261091839584262,10.7225911270647,7.97376626280876e-27,6.14948475871433e-25
"9530085L02Rik",0.482804356658212,-1.14140045388324,2.13237096168747,-0.535272930644292,0.592461141737583,NA
"9630001P10Rik",1.5224609327429,-3.13009770325511,1.42853371688205,-2.19112623402893,0.0284426587827032,0.0735547389562467
"9630013D21Rik",0.688770977777502,-2.84176044090962,2.53725435893604,-1.12001401471679,0.262707789924837,0.398623601264794
"9630013K17Rik",25.2761618509706,-0.0189586794467188,0.487188886322134,-0.0389144333522073,0.9689586091346,0.980280022593074
"9630014M24Rik",0,NA,NA,NA,NA,NA
"9630028B13Rik",16.5917841563597,-2.33135272113119,0.505255145714618,-4.61420876344325,3.94595652997978e-06,3.94574939315406e-05
"9630028H03Rik",0.229590325925834,-1.26892796614554,3.53126427821626,-0.359340979935525,0.719340021176661,NA
"9630033F20Rik",1037.4858831907,1.32437983468861,0.217129528574495,6.09949205611722,1.06406047768012e-09,2.0619825065441e-08
"9630041A04Rik",0,NA,NA,NA,NA,NA
"9830001H06Rik",319.40569701367,-0.562180810550443,0.353248268608862,-1.59146090868155,0.111505886209928,0.212195367274018
"9830107B12Rik",0.133626559639158,0.898896864307855,3.5338115409304,0.254370345983756,0.799209458142166,NA
"9830144P21Rik",61.1652928500236,-1.04528776778383,0.55033797817647,-1.89935604889084,0.0575176780979597,0.127683748990565
"9830147E19Rik",125.967312917004,-3.42156882228471,1.33503616942068,-2.56290346333421,0.0103800905602882,0.0327043243603919
"9930005F22Rik",3.3903520964914,0.938382931028895,0.904783010965361,1.03713588745183,0.299672532127802,0.439112466500192
"9930012K11Rik",48.4531369338878,-1.75884800244215,0.344077800322482,-5.11177414176008,3.19147259026564e-07,3.99175058253251e-06
"9930013L23Rik",11.7633156848349,-0.876911662600975,0.589825253341608,-1.48673129479096,0.137085793834361,0.246749247543301
"9930014A18Rik",240.681320986149,-0.0608898007938286,0.228449665234625,-0.266534865486858,0.789827311431901,0.859836578778505
"9930021D14Rik",0,NA,NA,NA,NA,NA
"9930021J03Rik",379.622077551173,-1.84950792917124,0.548925730040531,-3.36932271153453,0.000753531488396224,0.00375366666382314
"9930022D16Rik",0.123677598360443,0.898896864307855,3.5338115409304,0.254370345983756,0.799209458142166,NA
"9930023K05Rik",8.39410330765245,-0.467571121269306,0.555892101768564,-0.841118482852579,0.400281561666228,0.539362203309046
"9930032O22Rik",0.123677598360443,0.898896864307855,3.5338115409304,0.254370345983756,0.799209458142166,NA
"9930038B18Rik",19.3513645821006,0.192185066339698,0.377436881431545,0.509184649922862,0.610622801533651,0.723412758655048
"9930038K12Rik",0,NA,NA,NA,NA,NA
"9930104L06Rik",304.203834076605,-0.112084338525979,0.242845771499169,-0.46154535792015,0.644407387196576,0.749958230615077
"9930111J21Rik1",6.29305385585994,6.20916903379944,1.30475732338493,4.75886888888349,1.94680835661625e-06,2.06140924875948e-05
"9930111J21Rik2",6.42336500832936,6.23878245213494,1.30723057595574,4.77251876362642,1.81936152433968e-06,1.93614623894673e-05
"A030003K02Rik",6.22181485592267,-0.719363530953843,0.733811942957294,-0.98031047035672,0.326932887908938,0.467572631404058
"A030009H04Rik",24.0691727386026,-2.00757068440415,0.425789796715741,-4.71493375343705,2.41789403527162e-06,2.52098869610778e-05
"A130006I12Rik",3.68549014288029,-1.88702152319926,0.890367057905402,-2.11937482013148,0.0340588030485903,0.0847532513746043
"A130010J15Rik",345.470292969905,0.196760860488186,0.324931550388227,0.605545568760856,0.544816556346179,0.668656051919229
"A130022J15Rik",281.468149692058,-0.16702809001724,0.398904524740687,-0.418716960219537,0.675422999105893,0.773902719396581
"A130023I24Rik",0.133626559639158,0.898896864307855,3.5338115409304,0.254370345983756,0.799209458142166,NA
"A130030D18Rik",0,NA,NA,NA,NA,NA
"A130049A11Rik",7.62845051245738,-3.12227388537433,0.786058237719487,-3.97206432748886,7.12524714349561e-05,0.000496084915337894
"A130050O07Rik",0.336256507527912,-1.8127698440563,3.12413500617505,-0.580246961310329,0.561748088924215,NA
"A130066N16Rik",0.834137021183025,-1.1507453803143,1.93172109900761,-0.595709898755819,0.551369044232156,0.674135360948546
"A1bg",0,NA,NA,NA,NA,NA
"A1cf",658.957258588635,-2.67861498843645,0.475722730198254,-5.6306222477958,1.79560615902824e-08,2.82448403991155e-07
"A230004M16Rik",0,NA,NA,NA,NA,NA
"A230005M16Rik",4.58495041016615,1.78248360251191,0.888780073798051,2.00553956491707,0.0449053954167501,0.105163864924228
"A230006K03Rik",0,NA,NA,NA,NA,NA
"A230009B12Rik",0,NA,NA,NA,NA,NA
"A230028O05Rik",0.346648769398007,-1.85007985652505,3.10059543561118,-0.596685344781321,0.550717478914976,NA
"A230046K03Rik",698.911885660971,-1.16796908014898,1.12168706934776,-1.04126107188535,0.297754398405088,0.436816538015925
"A230050P20Rik",193.196087877937,1.87810328257131,0.316143278743665,5.94067123626598,2.83857378151772e-09,5.19423553930174e-08
"A230051G13Rik",606.634762050603,-0.633572597695587,0.322740012018831,-1.96310520574257,0.0496339507982278,0.113871748615614
"A230052G05Rik",0.588740314652533,-2.60879516249596,2.21196386978046,-1.17940224889609,0.238238040059209,NA
"A230056P14Rik",29.1430303150206,-0.62618676816571,0.439354089358876,-1.42524397366932,0.154086689124594,0.270176485745065
"A230059L01Rik",0,NA,NA,NA,NA,NA
"A230065H16Rik",0,NA,NA,NA,NA,NA
"A230065N10Rik",0.585602370806173,-1.52096438700138,2.01802025664461,-0.753691337831421,0.451034584430901,NA
"A230071N21Rik",0.234116886944347,-1.29102340217924,3.52999294685506,-0.365729739865184,0.71456675209631,NA
"A230072C01Rik",27.4460780421498,-1.56035472681424,0.397455501329021,-3.92586018207494,8.64203463721346e-05,0.000589620765774639
"A230072I06Rik",0,NA,NA,NA,NA,NA
"A230083G16Rik",35.2174835440074,-0.914285506244903,0.341863121765311,-2.67441981318055,0.00748586759468395,0.0251053330653406
"A230083N12Rik",0.840178771800552,-1.16006375920134,1.73825039570976,-0.667374367964789,0.50453303424022,0.634521050670876
"A230087F16Rik",0.614495656535907,-0.393762867785658,2.07526783428828,-0.189740746365252,0.84951228977601,NA
"A230103J11Rik",47.9979347458409,0.0770327069987127,0.347584642183315,0.221622872963662,0.824607475194464,0.886418815686437
"A230107N01Rik",17.8804828230543,-1.96069489342701,0.594486438875486,-3.29813224526334,0.000973302824748015,0.00466778587830437
"A230108P19Rik",0.472890672960318,-2.29364674559843,2.85277531404069,-0.804005395836694,0.421393858772843,NA
"A2ld1",903.562279033893,-0.893009626711471,0.255783329587328,-3.49127375952225,0.000480723407871576,0.00257806874902749
"A2m",0,NA,NA,NA,NA,NA
"A330008L17Rik",0,NA,NA,NA,NA,NA
"A330009N23Rik",12.7530974279757,-0.148216515189193,0.501473130601245,-0.295562226856477,0.767564424006167,0.84258253402256
"A330017A19Rik",3.96981936428039,-0.648865846114355,0.95422752953939,-0.679990700360076,0.496510349325848,0.628022951149275
"A330021E22Rik",7.15621528746305,-4.72313531889231,1.21447095344366,-3.88904757705382,0.00010063838952038,0.00067423163508762
"A330023F24Rik",73.7477810741718,-2.33830927100413,0.689286369278296,-3.39236255818088,0.0006929268566107,0.0034974996533061
