"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Sptlc2",0.290017027109566,0.101755950073348,0.415,0.412,1
"Sqrdl",0.339855200102447,0.102952472687156,0.603,0.582,1
"Sqstm1",0.0558350243647756,0.109108191851259,0.493,0.425,1
"Sri",0.00188969284463079,0.132994903064207,0.982,0.974,1
"Srp68",0.0495990665120796,0.109245178382454,0.485,0.392,1
"Srrm2",0.70583899424967,0.12373194341592,0.706,0.792,1
"Srsf2",0.055609954084815,0.129589009958415,0.588,0.523,1
"Ssr2",0.0849083745384201,-0.107859989566215,0.784,0.909,1
"Ssr4",0.3500360656213,-0.246555120457268,0.882,1,1
"St13",0.00365511141518674,-0.100548461833971,0.585,0.745,1
"St14",0.00571670501014543,-0.125969656180652,0.098,0.286,1
"St3gal6",0.125933730588891,-0.132358610541469,0.739,0.778,1
"Stard3nl",0.10362567243327,-0.107182984321815,0.569,0.727,1
"Stat3",0.0357193341517049,0.104709318540125,0.338,0.248,1
"Stip1",0.0790101366468458,-0.102740968650865,0.463,0.523,1
"Stk16",0.0356137873114167,-0.118453226562347,0.566,0.654,1
"Stmn1",0.0424883622713447,-0.127531373519717,0.392,0.662,1
"Stxbp6",0.0257591196437687,-0.100089604645807,0.232,0.327,1
"Sub1",0.189516541953597,-0.122276138482081,0.686,0.831,1
"Sumo2",0.00106359774235337,-0.145673581528342,0.919,0.98,1
"Supt16",0.0148068271657036,-0.107962268283793,0.382,0.49,1
"Surf4",0.0138898198194735,-0.140508191152244,0.588,0.857,1
"Suz12",0.000867389182907619,-0.101781571097938,0.176,0.32,1
"Swi5",0.133933665428972,-0.108642052232637,0.667,0.753,1
"Syncrip",0.17705559241779,-0.129927630613845,0.235,0.325,1
"Syngr2",0.0146042665261138,0.140003823814911,0.956,0.928,1
"Sypl",0.0737848002451462,-0.123933602066819,0.804,0.922,1
"Sytl2",0.272980831231294,0.124241180019031,0.496,0.51,1
"Tac1",0.00652157687120882,0.116353009173742,0.107,0.033,1
"Tanc2",1.13336565419337e-05,-0.112250414034489,0.066,0.209,0.208845289098212
"Tap1",9.68896104708734e-07,0.161441177819847,0.195,0.026,0.0178538485214678
"Tap2",0.0145021868622981,0.106924186223746,0.206,0.118,1
"Tapbp",0.0463484667568598,0.162372503246691,0.485,0.438,1
"Tapbpl",0.00158097313112415,0.173130416643966,0.338,0.203,1
"Tardbp",0.00747476973328372,-0.133972242231962,0.592,0.719,1
"Tax1bp1",0.0476940150868127,0.12641275740921,0.908,0.85,1
"Tbcb",0.0178837854828986,-0.103583488673775,0.699,0.81,1
"Tbk1",0.0133362309714088,0.103681682523285,0.202,0.111,1
"Tbl1x",0.00637690698165072,0.110209745108665,0.338,0.216,1
"Tcf7l2",0.0700646256853455,0.122316414842761,0.537,0.49,1
"Tcp1",0.00898415738661645,-0.114791147982206,0.776,0.876,1
"Tff3",0.0381386995512798,-0.184671504537493,1,1,1
"Tfg",0.035207319130235,0.13087786120451,0.801,0.712,1
"Tfrc",0.0256981534297924,-0.115980491576696,0.213,0.301,1
"Thoc2",0.0079610363682863,-0.103694551561812,0.415,0.542,1
"Thoc3",0.00207254589766488,-0.106189082346723,0.32,0.451,1
"Tifa",0.000129548622361667,0.207507647867719,0.404,0.222,1
"Tigd2",0.000130634358642318,-0.108619662292054,0.158,0.32,1
"Tipin",0.0046913966551997,-0.143185586584383,0.143,0.248,1
"Tm4sf4",3.44073743958161e-07,-0.22451170137454,0.618,0.869,0.00634024687991704
"Tm9sf3",0.129120064675263,-0.134584752144445,0.706,0.857,1
"Tmbim4",0.00555203964592836,0.144834254623638,0.919,0.941,1
"Tmbim6",0.000527966781620502,0.131316668467774,0.985,0.993,1
"Tmc4",0.00330605780158079,0.164302481923606,0.757,0.719,1
"Tmed10",0.198750218624385,-0.103359895950234,0.843,0.987,1
"Tmed3",0.179538587647625,-0.137960874513868,0.745,0.961,1
"Tmem14c",0.0574015967198085,-0.136712785852789,0.49,0.714,1
"Tmem205",1.88399866893173e-07,0.359186436484928,0.824,0.771,0.0034716443472405
"Tmem208",0.00219706145693657,-0.137983921896724,0.842,0.954,1
"Tmem256",0.0323073167228166,-0.130424627295,0.412,0.662,1
"Tmem33",0.0120938283666276,-0.125592941626242,0.61,0.725,1
"Tmem45b",2.7768563722581e-05,0.254817684686486,0.779,0.667,0.511691323716
"Tmf1",0.00303803916354384,0.23118328755264,0.54,0.451,1
"Tmsb10",0.0444848186036657,-0.200281363398488,0.529,0.805,1
"Tomm20",0.0216228594197399,-0.116073512313936,0.882,0.974,1
"Tomm5",0.0280330167829995,-0.144910704346004,0.868,0.908,1
"Tomm7",0.00109518915458177,-0.130292676934675,0.51,0.805,1
"Tonsl",0.021187492283954,0.128986274865209,0.86,0.882,1
"Tor3a",0.0102970349837942,0.175314038251543,0.375,0.275,1
"Tpd52l1",0.00363984157781222,-0.108913553426385,0.154,0.275,1
"Tpd52l2",0.0736005825187295,0.126489499736888,0.438,0.386,1
"Tpm3",0.211787986615435,0.105774604929699,0.743,0.739,1
"Tppp3",0.000556987006918104,-0.121814859047953,0.051,0.15,1
"Tpt1",0.585678027682944,-0.211133380082668,0.961,1,1
"Tra2a",0.0963453197507069,0.113002085019618,0.603,0.523,1
"Tra2b",0.00703798385211348,-0.139615867326322,0.676,0.804,1
"Trappc1",0.0485181406732286,0.144083377436642,0.603,0.529,1
"Trim31",0.00829589762537955,0.191245819121433,0.585,0.49,1
"Trit1",0.00875761394376606,-0.122057896305124,0.118,0.209,1
"Tsnax",0.0790824349943328,0.115332755891723,0.379,0.307,1
"Tspan1",0.00117623094839674,0.217483502574497,0.93,0.928,1
"Tspan13",0.000409281085628506,0.182422321160199,0.993,0.98,1
"Tspan8",0.194460740607207,-0.113214270611854,0.784,0.87,1
"Tspo",0.0810043272948965,-0.10114212477348,0.431,0.662,1
"Tst",0.30485254120231,0.139472317149401,0.57,0.562,1
"Tsta3",0.091743525710602,-0.142578846441739,0.647,0.831,1
"Tstd1",0.0208838229931297,0.165666442716009,0.471,0.286,1
"Ttr",2.45020240391974e-05,-0.286856343003019,0.57,0.758,0.45149879697029
"Ttyh2",0.000491315848539471,0.144256184956245,0.235,0.039,1
"Tuba1b",0.00886614542112585,-0.269660887536148,0.485,0.569,1
"Tuba4a",0.91023975929327,0.102594191508351,0.49,0.571,1
"Tubb4b",0.168660724780331,-0.116604447225893,0.647,0.844,1
"Tubb5",0.257778603152912,-0.101412373389895,0.431,0.545,1
"Txnip",0.0368320041097995,0.141077978238568,0.735,0.667,1
"Txnl1",0.010026846393378,-0.157166570960071,0.451,0.727,1
"Tyms",0.0311269937044676,-0.105214600545931,0.368,0.484,1
"U2af1",4.80978241118901e-05,-0.166590203838952,0.761,0.902,0.8862986049098
"Uaca",0.000403634015044122,-0.137066003861261,0.125,0.261,1
"Uba2",0.00800997224341544,0.181308487745615,0.515,0.412,1
"Ubald2",0.80954770462536,0.121443129122253,0.451,0.506,1
"Ubb",1.20691106035431e-06,0.172207164393068,0.996,1,0.0222397501091489
"Ubc",0.00454549426190798,0.180498637833062,0.982,0.98,1
"Ube2a",0.0289647529726967,0.146249355118708,0.732,0.693,1
"Ube2c",0.156216696377764,-0.128296533860663,0.196,0.299,1
"Ube2j2",0.342877090899328,0.124802623489795,0.235,0.195,1
"Ube2k",0.00803283082860118,-0.120873775203201,0.75,0.869,1
"Ubfd1",0.00156625549116921,-0.103633763183992,0.382,0.582,1
"Ubl5",0.0118832567676307,-0.187491399883459,0.608,0.818,1
"Ubxn4",0.00518041489372882,-0.154205089309092,0.471,0.74,1
"Ubxn6",0.606901816136751,0.120729002851892,0.275,0.273,1
"Uchl5",0.0136479209255136,-0.102147586517186,0.423,0.556,1
"Ucp2",0.0176519547916885,-0.10473060231201,0.373,0.61,1
"Ufc1",0.00123948374701976,0.15705079777501,0.853,0.869,1
"Umps",0.0185483178826248,-0.117518540749673,0.18,0.275,1
"Unc50",0.0660843542869943,0.138987225004041,0.636,0.634,1
"Ung",0.0637555092397815,-0.113228758897969,0.191,0.255,1
"Upb1",0.114722360649547,0.109495659756882,0.463,0.386,1
"Uqcc2",0.0210924070139923,-0.112089878796568,0.732,0.83,1
"Uqcrb",0.115288605374403,-0.119355696938861,0.863,0.961,1
"Uqcrc1",0.100495483248654,-0.154675939322971,0.608,0.805,1
"Uqcrh",0.700587648991479,-0.149322045781696,0.941,0.948,1
"Use1",0.0179402440387295,-0.115149849620595,0.431,0.649,1
"Usp47",0.0103428246976336,-0.103465543009675,0.21,0.314,1
"Utp3",0.012527659978757,-0.108429669275973,0.382,0.516,1
"Vgll4",0.00324936326527516,-0.126269269070871,0.393,0.569,1
"Vkorc1l1",0.00663564853929359,-0.102296156397844,0.213,0.34,1
"Wars",0.000762248313764011,0.195998123230415,0.842,0.81,1
"Wbp5",0.0694342208703298,-0.142734895009407,0.901,0.928,1
"Wdr61",0.418562664270078,0.126999965131858,0.431,0.429,1
"Wdr83os",0.00225549535245824,-0.153200701632906,0.515,0.699,1
"Wnt3",0.00590673742771957,-0.125838926292423,0.154,0.261,1
"Wtap",0.351935334590898,0.106391857446719,0.375,0.353,1
"Wwp1",0.00132872694516695,-0.122233584426333,0.039,0.26,1
"X1110008L16Rik",3.65319843384134e-05,0.253117231973998,0.665,0.536,0.673174875403943
"X1810037I17Rik",0.147184609905991,-0.112250661063134,0.627,0.779,1
"X2210407C18Rik",0.0078789305850566,0.32213985292412,0.555,0.49,1
"X2310009B15Rik",0.0191946310294129,0.102429200330873,0.235,0.144,1
"X2410015M20Rik",0.0314272703248145,-0.104218881249468,0.908,0.935,1
"X2810004N23Rik",0.0148443974574513,-0.128377406846198,0.382,0.49,1
"X2810417H13Rik",0.0289469076533604,-0.193913632782515,0.379,0.484,1
"X5330417C22Rik",0.0123136962815554,-0.153492785282627,0.608,0.805,1
"X9130401M01Rik",6.87280251170891e-05,-0.11653933820055,0.143,0.307,1
"Xbp1",0.000694436988252238,0.14973297335285,0.971,0.954,1
"Ybx1",0.0371414896378031,-0.101840072434746,0.919,0.974,1
"Ybx3",0.22163748459553,-0.105693291661681,0.235,0.325,1
"Yipf4",0.223696861719475,0.107496430317689,0.51,0.442,1
"Yipf6",0.00376893549473979,0.185424445291227,0.647,0.549,1
"Yme1l1",0.180386277924503,0.13889691592271,0.415,0.379,1
"Ywhae",0.688966283696922,0.152768580125742,0.784,0.844,1
"Ywhah",0.0323510429107942,-0.102729844855662,0.294,0.494,1
"Zak",0.000495073203105,-0.106182002094085,0.11,0.242,1
"Zbp1",0.000165343208198889,0.191555672877465,0.265,0.118,1
"Zc3h12a",0.0198569734595037,0.115270125640602,0.195,0.111,1
"Zc3h15",0.0486966164658878,0.116116696618265,0.49,0.364,1
"Zc3h7a",0.105183192373844,0.107715375920133,0.445,0.373,1
"Zcrb1",0.743046087400178,0.120583927084885,0.392,0.442,1
"Zfand6",0.00877249216979751,-0.130189539986554,0.412,0.61,1
"Zfp36l2",0.00748541728143287,-0.140390659287024,0.246,0.366,1
"Zfp524",0.405130869086479,0.109407843542744,0.235,0.195,1
"Zfp652",0.166862738148558,0.104184124717518,0.221,0.176,1
"Zfp706",0.0201921725958103,-0.177481716009052,0.627,0.896,1
"Zg16",0.524804936530015,0.336244396244538,0.835,0.778,1
"Zmat5",0.025780613844062,0.156594873146282,0.373,0.247,1
"mt.Atp6",0.822847529250761,-0.135981131171496,1,1,1
"mt.Co3",0.104036294340716,-0.152847173691022,1,1,1
"mt.Cytb",0.668432779960956,-0.136395592194787,1,1,1
"mt.Nd1",0.579001459367774,-0.154770469205442,1,0.974,1
"mt.Nd2",6.40887912644735e-05,-0.191919367516944,0.974,1,1
"mt.Nd5",0.0140107174985884,-0.127820674905205,0.842,0.935,1
