"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Mvp",0.100535832165599,0.149011782120034,0.64,0.641,1
"Mgat2",0.101172688208849,0.110756051766663,0.735,0.706,1
"Lgr4",0.101397670153457,0.157453328876402,0.353,0.301,1
"Pgm1",0.101583287017873,0.154864485753997,0.548,0.536,1
"Dusp1",0.102378808284873,-0.102742509877507,0.301,0.386,1
"Pmvk",0.102618856903352,0.109724099869215,0.452,0.405,1
"Hmgn5",0.102772220517492,-0.104016312565999,0.632,0.699,1
"Zc3h7a",0.105183192373844,0.107715375920133,0.445,0.373,1
"Fars2",0.108154596823449,0.139925263207623,0.423,0.386,1
"Ocln",0.108211899854066,0.100548352328884,0.489,0.425,1
"Sh3yl1",0.111446514709185,0.125587759045408,0.452,0.392,1
"Rassf6",0.112017825401991,0.124023141831581,0.529,0.497,1
"Arcn1",0.113603520804576,0.109197646377614,0.647,0.641,1
"Snd1",0.114329901211461,0.112399753655802,0.529,0.458,1
"Upb1",0.114722360649547,0.109495659756882,0.463,0.386,1
"Skap2",0.116279156227473,0.114372700414976,0.39,0.34,1
"Slc39a8",0.120758903212383,0.112573568373497,0.397,0.333,1
"Sc5d",0.122675564119131,0.120680295042756,0.379,0.32,1
"Guk1",0.123429097058505,0.10578221386636,0.915,0.928,1
"Otc",0.124108408005785,-0.110638717015964,0.195,0.255,1
"Papss1",0.125011182296668,0.110530533715719,0.665,0.654,1
"Hspa13",0.125182642882404,0.102074026584444,0.338,0.281,1
"St3gal6",0.125933730588891,-0.132358610541469,0.739,0.778,1
"Slc22a18",0.126460485729351,0.105842419158081,0.276,0.222,1
"Gtpbp2",0.12804111259251,0.11751379400146,0.232,0.183,1
"Phb",0.131112885563723,0.125553578208427,0.577,0.549,1
"Rbm47",0.131729710888573,0.107377311759608,0.684,0.68,1
"Idh1",0.133951021408059,0.117161127722599,0.489,0.444,1
"Snap23",0.135337096722852,0.109594142628468,0.346,0.281,1
"Cs",0.136849754992316,0.102519429350775,0.629,0.634,1
"S100a13",0.142340653454877,0.133295059122582,0.599,0.549,1
"Ift172",0.142493988091518,0.126068247219532,0.276,0.222,1
"Rhoa",0.145164869076604,0.109267608214728,0.926,0.954,1
"Pls1",0.149319513008661,0.109824216024557,0.485,0.438,1
"Phlda1",0.152472564895486,-0.144600627542541,0.629,0.719,1
"Klf4",0.157536627738986,0.110370431056899,0.79,0.778,1
"Slc35a2",0.16367068691356,0.111557339211448,0.625,0.601,1
"Zfp652",0.166862738148558,0.104184124717518,0.221,0.176,1
"Pcgf3",0.17070611288651,0.112069973000437,0.371,0.333,1
"Gm10320",0.171557990353957,0.105445916824372,0.438,0.392,1
"Cltb",0.173876415199239,0.111192091512629,0.783,0.824,1
"Asns",0.174029319372404,0.117981861818264,0.665,0.66,1
"Bex3",0.175239977883615,-0.131432071056504,0.335,0.379,1
"Hint3",0.175786543189075,0.113384640109527,0.507,0.484,1
"Rnh1",0.17652194866469,0.104454657260754,0.886,0.882,1
"Banf1",0.179889488196539,0.111205801095315,0.772,0.797,1
"Yme1l1",0.180386277924503,0.13889691592271,0.415,0.379,1
"Id2",0.184887561350104,0.191040443362628,0.415,0.386,1
"B4galnt2",0.186388128622401,0.133341456527416,0.43,0.386,1
"Mxd4",0.186764393456178,0.11813003611068,0.441,0.412,1
"Neat1",0.187922341065423,0.104480616821674,0.801,0.81,1
"Nfkbia",0.189727085864355,0.11574964868268,0.489,0.458,1
"Scand1",0.190664564513845,0.110764397827419,0.754,0.791,1
"Guca2b",0.193009170182007,-0.124841556543167,0.864,0.922,1
"Dpagt1",0.195126923196106,0.107484571537737,0.379,0.346,1
"Ang4",0.195947905942589,-0.416406376780505,0.386,0.431,1
"Bet1",0.19597611022636,0.10000175498058,0.761,0.752,1
"Riok3",0.196055418450159,0.114260038492612,0.393,0.373,1
"Atf3",0.200751180180089,-0.105282932069664,0.224,0.275,1
"Id3",0.201608140084241,0.298016294104581,0.478,0.444,1
"Hmgn2",0.208881491673548,0.111903408473107,0.566,0.556,1
"Arglu1",0.20905598610183,0.124486598866459,0.511,0.477,1
"Rnase4",0.20976229005227,-0.126288758371351,0.875,0.922,1
"Tpm3",0.211787986615435,0.105774604929699,0.743,0.739,1
"S100a16",0.218785919229414,0.109517580275752,0.743,0.725,1
"Set",0.223241936295271,-0.107874187546363,0.732,0.797,1
"Nsmce2",0.228016226062407,0.100075689895637,0.375,0.346,1
"Mlph",0.229328858093923,0.102298573765875,0.673,0.699,1
"Dnm2",0.236617420859668,0.103486556614559,0.43,0.405,1
"Baz2b",0.240705182890257,0.115806843139357,0.478,0.464,1
"Prkar1a",0.255748850703065,0.1053229170137,0.68,0.66,1
"Sytl2",0.272980831231294,0.124241180019031,0.496,0.51,1
"Gt.ROSA.26Sor",0.273024498125382,0.132637475039538,0.331,0.294,1
"Ppp2r5c",0.283178021226776,0.10688596594596,0.353,0.307,1
"Smim24",0.284487566724972,-0.101464028748832,0.82,0.863,1
"Sptlc2",0.290017027109566,0.101755950073348,0.415,0.412,1
"Dpysl2",0.296281575820391,0.139801934134907,0.732,0.739,1
"Alkbh5",0.303355817215719,0.108256553685801,0.471,0.471,1
"Tst",0.30485254120231,0.139472317149401,0.57,0.562,1
"Junb",0.319500398056539,0.102953655152653,0.625,0.608,1
"Cbx3",0.321822615097101,0.13785823035859,0.669,0.667,1
"Abhd2",0.32199644913108,0.14122959178852,0.294,0.268,1
"Gas6",0.324044962779168,0.100263511336308,0.43,0.392,1
"Sqrdl",0.339855200102447,0.102952472687156,0.603,0.582,1
"Pfkp",0.34074334577353,0.114548958838717,0.353,0.32,1
"Wtap",0.351935334590898,0.106391857446719,0.375,0.353,1
"Ccl6",0.361143439530269,0.113413796337648,0.673,0.66,1
"Bub3",0.380270980021916,-0.103330963664913,0.581,0.621,1
"Fos",0.415920672975392,-0.102508845483346,0.636,0.641,1
"Max",0.428582551231911,0.102231104326695,0.504,0.497,1
"Malat1",0.445416189511922,0.119655464323259,0.996,1,1
"Itln1",0.451882602319571,0.115702804623321,0.831,0.856,1
"Ifi27l2b",0.459209871914398,0.17396621076215,0.919,0.961,1
"Efcab14",0.493879647452898,0.108635793157503,0.463,0.477,1
"Zg16",0.524804936530015,0.336244396244538,0.835,0.778,1
"Gadd45g",0.529845605695803,0.110799362606677,0.349,0.34,1
"Fcgbp",0.548386771937149,0.136216886418107,1,1,1
"Dnajb1",0.662078518656723,-0.155205079648448,0.662,0.667,1
"Hspa1a",0.69360924976798,0.129243064615427,0.434,0.471,1
"AY761184",0.807407401268647,-0.573069586992587,0.721,0.758,1
"Gm42418",0.915474610499778,0.10123810665255,0.945,0.98,1
"Id1",0.993785266343577,0.176313997798627,0.404,0.451,1
